,Date,Open,High,Low,Close,Adj. Close,Change,Volume
401,2021-10-28,210.05,500.0,500.0,500,210.05,-,10
402,2021-08-13,210.05,500.0,500.0,500,210.05,-,10
403,2021-08-04,210.05,500.0,500.0,500,210.05,-,20
404,2021-04-13,210.05,500.0,500.0,500,210.05,-,10
405,2021-03-01,210.05,500.0,500.0,500,210.05,-,10
406,2021-01-08,210.05,500.0,500.0,500,210.05,-,10
407,2020-12-10,210.05,500.0,500.0,500,210.05,-,1000
408,2019-11-01,210.05,500.0,500.0,500,210.05,-,1030
409,2019-04-08,210.05,500.0,500.0,500,210.05,-,2270
410,2018-12-03,210.05,500.0,500.0,500,210.05,-,5200
411,2018-05-09,210.05,500.0,500.0,500,210.05,-,100
412,2018-04-12,210.05,500.0,500.0,500,210.05,-,200
413,2018-04-03,210.05,500.0,500.0,500,210.05,-,220
414,2018-02-05,210.05,210.05,210.05,500,210.05,-,-
415,2018-02-02,210.05,210.05,210.05,500,210.05,-,-
416,2018-02-01,210.05,210.05,210.05,500,210.05,-,-
417,2017-12-27,210.05,500.0,450.0,500,210.05,-,1000
418,2017-11-08,210.05,500.0,450.0,500,210.05,-,2000
419,2017-10-06,210.05,500.0,450.0,500,210.05,-,210
420,2017-09-13,210.05,500.0,470.0,500,210.05,-,10
421,2017-09-08,210.05,500.0,470.0,500,210.05,-,30
422,2017-08-02,210.05,500.0,480.0,500,210.05,-,1950
423,2017-07-18,210.05,500.0,480.0,500,210.05,-,2300
