,Date,Open,High,Low,Close,Adj. Close,Change,Volume
36,2026-01-23,540,550,500,540,540,0.08,889
37,2026-01-22,500,500,500,500,500,0.1494,443
38,2026-01-21,435,435,435,435,435,-,157
39,2026-01-20,435,450,405,435,435,0.0741,2150
40,2026-01-19,405,405,400,405,405,-,853
41,2026-01-16,405,405,405,405,405,-,1317
42,2026-01-15,405,405,405,405,405,-,200
43,2026-01-14,405,405,375,405,405,-,154
44,2026-01-13,405,405,400,405,405,-,461
45,2026-01-09,405,405,405,405,405,-,1689
46,2026-01-08,405,405,405,405,405,-,612
47,2026-01-07,405,405,350,405,405,0.08,549
48,2026-01-06,375,405,350,375,375,-0.0741,748
49,2026-01-05,405,405,350,405,405,-0.0122,1658
50,2026-01-02,410,410,350,410,410,-,113
51,2025-12-30,410,410,410,410,410,-,720
52,2025-12-29,410,450,410,410,410,-,150
53,2025-12-24,410,410,400,410,410,-0.0575,225
54,2025-12-23,435,435,410,435,435,-,359
55,2025-12-22,435,435,410,435,435,-,111
56,2025-12-19,435,435,435,435,435,-,100
57,2025-12-18,435,435,435,435,435,-,2461
58,2025-12-17,435,435,410,435,435,-,66
59,2025-12-16,435,435,420,435,435,-,560
60,2025-12-15,435,435,420,435,435,0.061,11534
61,2025-12-12,410,435,410,410,410,0.025,11605
62,2025-12-11,400,400,400,400,400,-,10
63,2025-12-10,400,400,400,400,400,-,1910
64,2025-12-08,400,460,400,400,400,-,9621
65,2025-12-05,400,400,400,400,400,-,10
66,2025-12-04,400,460,400,400,400,-,56
67,2025-12-03,400,400,400,400,400,-,10
68,2025-12-01,400,400,400,400,400,-,100
69,2025-11-28,400,400,400,400,400,-,13
70,2025-11-27,400,400,400,400,400,-,137
71,2025-11-26,400,400,400,400,400,-,50
72,2025-11-25,400,460,400,400,400,-,1560
73,2025-11-24,400,400,400,400,400,-,310
74,2025-11-21,400,400,400,400,400,-,3577
75,2025-11-20,400,400,400,400,400,0.0526,190
76,2025-11-19,380,380,380,380,380,-,10
77,2025-11-18,380,380,380,380,380,-,10
78,2025-11-17,380,380,380,380,380,-,28
79,2025-11-14,380,380,380,380,380,-,20
80,2025-11-13,380,380,380,380,380,-,94
81,2025-11-12,380,380,370,380,380,-,45
82,2025-11-11,380,380,380,380,380,-,194
83,2025-11-10,380,380,380,380,380,-,71
84,2025-11-06,380,380,380,380,380,-,185
85,2025-11-05,380,380,380,380,380,-,110
86,2025-10-28,380,380,380,380,380,-,60
87,2025-10-27,380,380,380,380,380,-,10
88,2025-10-24,380,380,380,380,380,-,30
89,2025-10-21,380,420,380,380,380,-,229
90,2025-10-20,380,420,380,380,380,-,95
91,2025-10-17,380,420,380,380,380,-,31
92,2025-10-16,380,380,380,380,380,-,20
