,Date,Open,High,Low,Close,Adj. Close,Change,Volume
79,2025-11-18,2270.0,2550,2210,2270,2270.0,-0.1098,3103
80,2025-11-17,2550.0,2550,2400,2550,2550.0,-,485
81,2025-11-14,2550.0,2550,2300,2550,2550.0,0.0366,1403
82,2025-11-13,2460.0,2550,2200,2460,2460.0,0.0603,2132
83,2025-11-12,2320.0,2550,2200,2320,2320.0,-0.0866,1896
84,2025-11-11,2540.0,2800,2500,2540,2540.0,-0.0863,2848
85,2025-11-10,2780.0,2820,2600,2780,2780.0,-0.0036,2418
86,2025-11-07,2790.0,2820,2600,2790,2790.0,-0.0071,4302
87,2025-11-06,2810.0,2820,2600,2810,2810.0,0.0808,1433
88,2025-11-05,2600.0,2800,2590,2600,2600.0,-,1010
89,2025-11-04,2600.0,2600,2510,2600,2600.0,0.0317,691
90,2025-10-30,2520.0,2520,2520,2520,2520.0,0.004,721
91,2025-10-28,2510.0,2510,2300,2510,2510.0,0.1409,12816
92,2025-10-27,2200.0,2200,2200,2200,2200.0,-,221
93,2025-10-24,2200.0,2200,2200,2200,2200.0,-,55
94,2025-10-23,2200.0,2400,2200,2200,2200.0,-,963
95,2025-10-22,2200.0,2400,2200,2200,2200.0,-0.0308,2435
96,2025-10-21,2270.0,2400,2150,2270,2270.0,-0.0216,2190
97,2025-10-20,2320.0,2400,2200,2320,2320.0,-0.0333,2855
98,2025-10-17,2400.0,2400,2200,2400,2400.0,-,529
99,2025-10-16,2400.0,2490,2400,2400,2400.0,0.0909,2370
100,2025-10-15,2200.0,2400,2200,2200,2200.0,0.0427,597
101,2025-10-13,2110.0,2110,2110,2110,2110.0,-,35
102,2025-10-10,2110.0,2200,1990,2110,2110.0,-0.0409,9312
103,2025-10-09,2200.0,2200,2190,2200,2200.0,0.0046,1061
104,2025-10-08,2190.0,2200,2000,2190,2190.0,-,6396
105,2025-10-07,2190.0,2250,2000,2190,2190.0,0.1005,1881
106,2025-10-06,1990.0,1990,1990,1990,1990.0,-,270
107,2025-10-03,1990.0,2250,1990,1990,1990.0,-,692
108,2025-10-02,1990.0,2000,1900,1990,1990.0,0.0153,458
109,2025-10-01,1960.0,1990,1800,1960,1960.0,0.0889,2160
110,2025-09-30,1800.0,1990,1800,1800,1800.0,-0.0674,3037
111,2025-09-29,1930.0,1930,1900,1930,1930.0,0.0052,1852
112,2025-09-26,1920.0,1990,1800,1920,1920.0,-0.0352,1184
113,2025-09-25,1990.0,2000,1930,1990,1990.0,-0.005,2555
114,2025-09-24,2000.0,2000,1990,2000,2000.0,-,1419
115,2025-09-23,2000.0,2000,1990,2000,2000.0,-,2361
116,2025-09-22,2000.0,2000,1900,2000,2000.0,0.005,934
117,2025-09-19,1990.0,2000,1900,1990,1990.0,-0.005,15991
118,2025-09-18,2000.0,2000,1900,2000,2000.0,-,799
119,2025-09-17,2000.0,2000,1900,2000,2000.0,-0.0338,1075
120,2025-09-16,2070.0,2200,2000,2070,2070.0,-,1926
121,2025-09-15,2070.0,2350,2000,2070,2070.0,-0.1191,1506
122,2025-09-12,2350.0,2400,2070,2350,2350.0,-,43
123,2025-09-11,2350.0,2400,2000,2350,2350.0,0.0829,52157
124,2025-09-10,2170.0,2300,2150,2170,2170.0,-0.0225,3488
125,2025-09-09,2220.0,2350,2150,2220,2220.0,-0.0864,3672
126,2025-09-08,2430.0,2500,2300,2430,2430.0,-0.0082,1232
127,2025-09-04,2450.0,2500,2350,2450,2450.0,-0.0161,985
128,2025-09-03,2490.0,2600,2400,2490,2490.0,-0.0568,4801
129,2025-09-02,2640.0,2680,2300,2640,2640.0,0.0193,2868
130,2025-09-01,2590.0,2700,2500,2590,2590.0,-0.0336,4093
131,2025-08-29,2680.0,2700,2550,2680,2680.0,-0.0074,2760
132,2025-08-28,2700.0,2800,2550,2700,2700.0,0.0266,2085
133,2025-08-27,2630.0,2800,2500,2630,2630.0,-0.0223,5112
134,2025-08-26,2690.0,2900,2690,2690,2690.0,-,424
135,2025-08-25,2690.0,2960,2620,2690,2690.0,-0.0561,3536
136,2025-08-22,2850.0,2960,2850,2850,2850.0,0.0215,4935
137,2025-08-21,2790.0,2900,2790,2790,2790.0,0.0649,10864
138,2025-08-20,2620.0,2710,2620,2620,2620.0,-0.0187,8437
139,2025-08-19,2670.0,2870,2670,2670,2670.0,0.068,12750
140,2025-08-18,2500.0,2550,2500,2500,2500.0,0.1261,7216
141,2025-08-15,2220.0,2300,2100,2220,2220.0,0.11,4718
142,2025-08-14,2000.0,2100,1860,2000,2000.0,0.0811,662
143,2025-08-13,1850.0,1860,1850,1850,1850.0,0.142,1050
144,2025-08-11,1620.0,1620,1620,1620,1620.0,-,107
145,2025-08-06,1620.0,1850,1620,1620,1620.0,-,53
146,2025-08-05,1620.0,1620,1620,1620,1620.0,-,92
147,2025-08-04,1620.0,1650,1620,1620,1620.0,0.0519,4861
148,2025-07-31,1540.0,1600,1520,1540,1540.0,0.0199,5982
149,2025-07-30,1510.0,1510,1510,1510,1510.0,0.0067,510
150,2025-07-29,1500.0,1500,1400,1500,1500.0,0.1029,616
151,2025-07-28,1360.0,1500,1320,1360,1360.0,0.0303,649
152,2025-07-25,1320.0,1320,1320,1320,1320.0,-0.0075,1000
153,2025-07-24,1330.0,1330,1320,1330,1330.0,0.0076,554
154,2025-07-23,1320.0,1330,1320,1320,1320.0,-,10
155,2025-07-21,1320.0,1330,1300,1320,1320.0,-,495
156,2025-07-18,1320.0,1320,1320,1320,1320.0,0.0154,426
157,2025-07-17,1300.0,1300,1300,1300,1300.0,-,570
158,2025-07-15,1300.0,1320,1300,1300,1300.0,-,8824
159,2025-07-14,1300.0,1300,1250,1300,1300.0,0.0656,386
160,2025-07-11,1220.0,1220,1220,1220,1220.0,0.0893,200
161,2025-07-09,1120.0,1120,1120,1120,1120.0,0.0182,623
162,2025-07-08,1100.0,1100,1080,1100,1100.0,-,8482
163,2025-07-04,1100.0,1120,1100,1100,1100.0,0.0092,3138
164,2025-07-03,1090.0,1100,1090,1090,1090.0,-0.0091,1378
165,2025-07-02,1100.0,1100,1090,1100,1100.0,-,70
166,2025-07-01,1100.0,1100,1090,1100,1100.0,-,2535
167,2025-06-30,1007.6,1100,1100,1100,1007.6,-,7
168,2025-06-27,1007.6,1100,1090,1100,1007.6,0.0577,7348
169,2025-06-26,952.64,1090,1040,1040,952.64,-,134
170,2025-06-25,952.64,1090,1040,1040,952.64,-,7761
171,2025-06-24,952.64,1040,1020,1040,952.64,-,5649
172,2025-06-23,952.64,1040,1020,1040,952.64,-,923
173,2025-06-20,952.64,1040,1020,1040,952.64,-,11644
174,2025-06-19,952.64,1040,1010,1040,952.64,0.0196,23405
175,2025-06-18,934.32,1100,1000,1020,934.32,-0.0192,2240
176,2025-06-17,952.64,1040,1010,1040,952.64,-,15967
177,2025-06-16,952.64,1070,1040,1040,952.64,0.0297,1768
178,2025-06-13,925.16,1050,1000,1010,925.16,-0.0288,8466
179,2025-06-12,952.64,1040,1040,1040,952.64,0.1492,1322
180,2025-06-10,828.98,1000,900,905,828.98,-0.0372,20040
181,2025-06-09,861.04,1000,940,940,861.04,-,200
182,2025-06-05,861.04,940,940,940,861.04,0.0444,3390
183,2025-06-04,824.4,900,900,900,824.4,0.1465,6409
184,2025-06-03,719.06,785,785,785,719.06,-,100
185,2025-06-02,719.06,805,785,785,719.06,-0.0063,9
186,2025-05-30,723.64,830,780,790,723.64,0.0395,1500
187,2025-05-28,696.16,760,760,760,696.16,0.0556,2010
188,2025-05-27,659.52,730,720,720,659.52,0.0286,4998
189,2025-05-26,641.2,700,700,700,641.2,-,30
190,2025-05-23,641.2,700,700,700,641.2,0.0938,1501
191,2025-05-22,586.24,640,640,640,586.24,0.0847,1250
192,2025-05-21,540.44,590,590,590,540.44,-,20
193,2025-05-19,540.44,590,590,590,540.44,-,115
194,2025-05-16,540.44,590,590,590,540.44,-,229
195,2025-05-15,540.44,640,590,590,540.44,-,19
196,2025-05-14,540.44,590,590,590,540.44,-,76
197,2025-05-13,540.44,600,550,590,540.44,0.0727,619
198,2025-05-12,503.8,550,550,550,503.8,-,293
199,2025-05-09,503.8,600,550,550,503.8,-,6784
200,2025-05-08,503.8,550,550,550,503.8,-,399
201,2025-05-07,503.8,550,550,550,503.8,-,332
202,2025-05-06,503.8,550,550,550,503.8,-,372
203,2025-05-05,503.8,550,550,550,503.8,-,208
204,2025-04-30,503.8,580,550,550,503.8,-,495
205,2025-04-29,503.8,580,550,550,503.8,-,59
206,2025-04-28,503.8,580,550,550,503.8,-,448
207,2025-04-25,503.8,550,550,550,503.8,-,310
208,2025-04-24,503.8,580,550,550,503.8,-0.0517,1839
209,2025-04-23,531.28,580,580,580,531.28,-,270
210,2025-04-22,531.28,580,540,580,531.28,-,1698
211,2025-04-17,531.28,580,580,580,531.28,-,227
212,2025-04-16,531.28,580,580,580,531.28,0.0741,737
213,2025-04-15,494.64,580,540,540,494.64,-,308
214,2025-04-11,494.64,580,530,540,494.64,-0.0526,1107
215,2025-04-09,522.12,580,530,570,522.12,0.0556,8855
216,2025-04-08,494.64,540,540,540,494.64,-0.069,1180
217,2025-04-04,531.28,580,580,580,531.28,-,60
218,2025-04-03,531.28,580,580,580,531.28,-,200
219,2025-04-02,531.28,580,580,580,531.28,-,1388
220,2025-03-28,531.28,580,580,580,531.28,-,2180
221,2025-03-27,531.28,600,580,580,531.28,-,391
222,2025-03-26,531.28,600,580,580,531.28,-,120
223,2025-03-25,531.28,600,580,580,531.28,-0.0333,1177
224,2025-03-24,549.6,600,570,600,549.6,0.0345,1429
225,2025-03-21,531.28,580,580,580,531.28,-,7599
226,2025-03-20,531.28,600,580,580,531.28,-,408
227,2025-03-19,531.28,580,580,580,531.28,-,1000
228,2025-03-17,531.28,580,580,580,531.28,-,70
229,2025-03-14,531.28,580,580,580,531.28,-,91
230,2025-03-13,531.28,580,580,580,531.28,-,1816
231,2025-03-12,531.28,580,580,580,531.28,-,44
232,2025-03-11,531.28,580,580,580,531.28,-,30
233,2025-03-07,531.28,600,580,580,531.28,-,118
234,2025-03-06,531.28,580,580,580,531.28,-,340
235,2025-03-05,531.28,580,580,580,531.28,-,100
236,2025-03-04,531.28,600,580,580,531.28,-,248
237,2025-02-28,531.28,600,580,580,531.28,-,130
238,2025-02-27,531.28,600,580,580,531.28,-,2229
239,2025-02-26,531.28,600,580,580,531.28,-0.0333,1791
240,2025-02-25,549.6,600,600,600,549.6,-,100
241,2025-02-24,549.6,600,600,600,549.6,-,100
242,2025-02-21,549.6,600,580,600,549.6,-,666
243,2025-02-20,549.6,600,580,600,549.6,-,330
244,2025-02-19,549.6,600,600,600,549.6,-,230
245,2025-02-18,549.6,600,600,600,549.6,-,2067
246,2025-02-17,549.6,600,560,600,549.6,0.0345,100300
247,2025-02-14,531.28,580,580,580,531.28,-,500
248,2025-02-13,531.28,580,580,580,531.28,-,220
249,2025-02-12,531.28,580,580,580,531.28,-,672
250,2025-02-11,531.28,580,580,580,531.28,-,100
251,2025-02-10,531.28,580,580,580,531.28,-,1090
252,2025-02-07,531.28,590,580,580,531.28,0.0741,642
253,2025-02-06,494.64,540,540,540,494.64,-,86
254,2025-02-05,494.64,580,540,540,494.64,-0.0357,18955
255,2025-01-31,512.96,560,560,560,512.96,-,20
256,2025-01-27,512.96,580,560,560,512.96,-0.0345,34832
257,2025-01-24,531.28,580,560,580,531.28,0.0357,16851
258,2025-01-23,512.96,560,560,560,512.96,-,50500
259,2025-01-22,512.96,560,560,560,512.96,0.037,2669
260,2025-01-21,494.64,540,540,540,494.64,-0.0182,8283
261,2025-01-20,503.8,550,540,550,503.8,0.0185,1717
262,2025-01-16,494.64,540,540,540,494.64,-,10
263,2025-01-07,494.64,540,540,540,494.64,-,100
264,2024-12-23,494.64,560,540,540,494.64,-,40
265,2024-12-16,494.64,560,540,540,494.64,-0.0357,4000
266,2024-12-04,512.96,560,560,560,512.96,-,1030
267,2024-12-02,512.96,560,560,560,512.96,-,350
268,2024-11-18,512.96,560,540,560,512.96,-,350
269,2024-11-13,512.96,560,560,560,512.96,0.037,1000
270,2024-11-07,494.64,540,540,540,494.64,-,70
271,2024-11-05,494.64,550,540,540,494.64,-,20
272,2024-11-01,494.64,540,540,540,494.64,-,607
273,2024-10-31,494.64,540,540,540,494.64,-,127
274,2024-10-30,494.64,540,540,540,494.64,-,10
275,2024-10-17,494.64,540,540,540,494.64,-,100
276,2024-10-07,494.64,540,540,540,494.64,-,10
277,2024-10-02,494.64,540,540,540,494.64,-,34
278,2024-10-01,494.64,540,540,540,494.64,-0.0357,4986
279,2024-09-30,512.96,560,540,560,512.96,-,12046
280,2024-09-27,512.96,560,560,560,512.96,-,500
281,2024-09-25,512.96,560,560,560,512.96,-,90
282,2024-09-24,512.96,560,560,560,512.96,-,10
283,2024-09-19,512.96,560,560,560,512.96,-,20
284,2024-09-18,512.96,560,560,560,512.96,-,100
285,2024-09-17,512.96,570,560,560,512.96,-,1126
286,2024-09-13,512.96,570,560,560,512.96,-,7812
287,2024-09-11,512.96,560,560,560,512.96,-,100
288,2024-09-10,512.96,560,560,560,512.96,-,100
289,2024-09-02,512.96,560,560,560,512.96,-,100
290,2024-08-28,512.96,560,560,560,512.96,-,532
291,2024-08-22,512.96,560,560,560,512.96,-,500
292,2024-08-21,512.96,560,560,560,512.96,0.037,1374
293,2024-08-09,494.64,540,540,540,494.64,-,100
294,2024-08-07,494.64,540,540,540,494.64,-,370
295,2024-08-02,494.64,550,540,540,494.64,-,2259
296,2024-07-30,494.64,540,540,540,494.64,-0.0182,1360
297,2024-07-26,503.8,550,550,550,503.8,-0.0833,1000
298,2024-07-25,549.6,600,600,600,549.6,-,50
299,2024-07-23,549.6,600,600,600,549.6,-,100
300,2024-07-22,549.6,600,600,600,549.6,-,30
301,2024-07-19,549.6,600,600,600,549.6,-,30
302,2024-07-17,549.6,600,600,600,549.6,-,60
303,2024-07-16,549.6,600,600,600,549.6,-,30
304,2024-07-12,549.6,600,600,600,549.6,-,10
305,2024-07-11,549.6,600,600,600,549.6,-,20
306,2024-07-10,549.6,600,600,600,549.6,-,10
307,2024-07-09,549.6,600,600,600,549.6,-,280
308,2024-07-08,549.6,600,570,600,549.6,0.0714,3532
309,2024-07-05,512.96,560,560,560,512.96,-,10
310,2024-07-04,512.96,560,560,560,512.96,-,20
311,2024-07-03,512.96,560,560,560,512.96,-,572
312,2024-07-02,512.96,600,560,560,512.96,-0.0667,4025
313,2024-06-28,549.6,600,600,600,549.6,-,100
314,2024-06-27,549.6,600,600,600,549.6,-0.0164,3875
315,2024-06-20,558.76,610,610,610,558.76,-,10
316,2024-06-19,558.76,610,610,610,558.76,-,140
317,2024-06-18,558.76,610,610,610,558.76,-,420
318,2024-06-14,558.76,610,610,610,558.76,-,3269
319,2024-06-12,558.76,610,610,610,558.76,-,403
320,2024-06-11,558.76,610,610,610,558.76,-,5030
