,Date,Open,High,Low,Close,Adj. Close,Change,Volume
0,2026-03-18,2780.0,3000.0,2650.0,2780,2780.0,0.0373,13833
1,2026-03-17,2680.0,2900.0,2620.0,2680,2680.0,0.0308,1700
2,2026-03-16,2600.0,2650.0,2580.0,2600,2600.0,-,5920
3,2026-03-13,2600.0,2650.0,2550.0,2600,2600.0,0.0078,9234
4,2026-03-12,2580.0,2650.0,2550.0,2580,2580.0,-0.0077,5658
5,2026-03-11,2600.0,2600.0,2550.0,2600,2600.0,0.0317,3646
6,2026-03-10,2520.0,2600.0,2490.0,2520,2520.0,-0.0118,4745
7,2026-03-09,2550.0,2650.0,2500.0,2550,2550.0,0.02,2726
8,2026-03-06,2500.0,2660.0,2450.0,2500,2500.0,-0.0421,2471
9,2026-03-05,2610.0,2660.0,2500.0,2610,2610.0,-0.0261,1771
10,2026-03-04,2680.0,2680.0,2600.0,2680,2680.0,-,8895
11,2026-03-03,2680.0,2690.0,2620.0,2680,2680.0,0.0037,8399
12,2026-03-02,2670.0,2700.0,2620.0,2670,2670.0,-0.0074,5725
13,2026-02-27,2690.0,2700.0,2650.0,2690,2690.0,0.0075,7050
14,2026-02-26,2670.0,2700.0,2600.0,2670,2670.0,0.0038,5598
15,2026-02-23,2660.0,2710.0,2600.0,2660,2660.0,-0.0185,8222
16,2026-02-20,2710.0,2710.0,2580.0,2710,2710.0,0.0504,3395
17,2026-02-19,2580.0,2710.0,2310.0,2580,2580.0,-0.0444,6443
18,2026-02-18,2700.0,2700.0,2660.0,2700,2700.0,-,17157
19,2026-02-17,2700.0,2770.0,2660.0,2700,2700.0,-0.0037,29238
20,2026-02-16,2710.0,2800.0,2710.0,2710,2710.0,0.0074,11122
21,2026-02-13,2690.0,2710.0,2660.0,2690,2690.0,0.0267,26246
22,2026-02-12,2620.0,2670.0,2300.0,2620,2620.0,-0.0187,12781
23,2026-02-11,2670.0,2680.0,2560.0,2670,2670.0,-0.0037,6151
24,2026-02-10,2680.0,2690.0,2660.0,2680,2680.0,-0.0037,1164
25,2026-02-09,2690.0,2700.0,2660.0,2690,2690.0,-0.0037,8125
26,2026-02-06,2700.0,2700.0,2690.0,2700,2700.0,0.0037,4036
27,2026-02-05,2690.0,2700.0,2690.0,2690,2690.0,-,8359
28,2026-02-04,2690.0,2700.0,2680.0,2690,2690.0,-0.0037,6676
29,2026-02-03,2700.0,2700.0,2650.0,2700,2700.0,0.0227,7774
30,2026-02-02,2640.0,2700.0,2500.0,2640,2640.0,-0.0149,5434
31,2026-01-30,2680.0,2700.0,2640.0,2680,2680.0,-0.0394,3005
32,2026-01-29,2790.0,3000.0,2680.0,2790,2790.0,-0.0942,2747
33,2026-01-28,3080.0,3150.0,2900.0,3080,3080.0,-0.0284,18317
34,2026-01-27,3170.0,3200.0,3100.0,3170,3170.0,-0.0094,5569
35,2026-01-26,3200.0,3400.0,3100.0,3200,3200.0,-,5043
36,2026-01-23,3200.0,3400.0,3100.0,3200,3200.0,-0.0332,5043
37,2026-01-22,3310.0,3400.0,3270.0,3310,3310.0,-,5460
38,2026-01-21,3310.0,3500.0,3220.0,3310,3310.0,0.0091,16180
39,2026-01-20,3280.0,3310.0,3210.0,3280,3280.0,-0.0091,18979
40,2026-01-19,3310.0,3310.0,3250.0,3310,3310.0,0.0344,12090
41,2026-01-16,3200.0,3250.0,3150.0,3200,3200.0,0.039,9603
42,2026-01-15,3080.0,3200.0,3000.0,3080,3080.0,-0.0222,5460
